Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2020-01-15,214.55386352539062,375.209716796875,1489.2867431640625,1752.0643310546875,743.1968383789062,2614.0947265625,956.2258911132812,411.18170166015625,447.22503662109375,154.28329467773438,2782.224853515625,461.3575744628906,118.58406066894531,1796.9248046875,562.0466918945312,1950.96435546875,739.9632568359375,481.9018249511719,608.2052001953125,607.255615234375,2007.885009765625,205.13604736328125,1826.8306884765625,518.0256958007812,1352.4686279296875,659.5305786132812,188.7556915283203,264.619384765625,1668.6287841796875,1204.629638671875,1799.3433837890625,541.2178344726562,7108.0048828125,698.1216430664062,97.25250244140625,85.46061706542969,77.04928588867188,681.6990356445312,987.492919921875,299.19085693359375,422.59271240234375,373.87457275390625,196.80650329589844,42.13257598876953,1952.017822265625,628.751220703125,1162.2301025390625,4370.9892578125,550.0768432617188,116.90387725830078
2020-01-16,217.92173767089844,375.3537292480469,1567.6937255859375,1745.311767578125,734.2343139648438,2604.51220703125,959.5166015625,412.45220947265625,453.0083312988281,152.25564575195312,2814.43212890625,457.7830505371094,117.35608673095703,1828.4581298828125,565.6669921875,2037.1812744140625,729.9702758789062,479.87982177734375,609.8154296875,598.3419799804688,1973.9918212890625,201.2954559326172,1851.770751953125,519.5247802734375,1338.900390625,659.05810546875,187.47085571289062,259.8890380859375,1694.4710693359375,1200.7164306640625,1769.5650634765625,539.0330200195312,7088.7216796875,721.3623046875,95.367919921875,85.35778045654297,77.92190551757812,687.9842529296875,989.2242431640625,298.3142395019531,422.59271240234375,366.997802734375,194.0560302734375,41.486446380615234,1962.448974609375,619.0253295898438,1170.1265869140625,4337.8662109375,552.236572265625,117.93988037109375
2020-01-17,226.2423858642578,372.1373596191406,1594.3382568359375,1740.461669921875,736.8235473632812,2609.53369140625,968.775634765625,413.5761413574219,478.00555419921875,149.65101623535156,2791.38232421875,457.8306579589844,116.04439544677734,1832.6466064453125,584.3271484375,2014.0960693359375,741.74951171875,484.369140625,605.3163452148438,598.48974609375,1989.8033447265625,201.6794891357422,1861.755859375,514.5921020507812,1305.873291015625,659.7884521484375,186.847900390625,256.0485534667969,1691.035400390625,1186.9735107421875,1770.2628173828125,540.7904052734375,7143.3408203125,725.3344116210938,95.17162322998047,85.9748306274414,78.29872131347656,707.2652587890625,985.7120361328125,293.42388916015625,427.8157043457031,363.2251281738281,193.81044006347656,41.55777359008789,1945.1807861328125,615.5460205078125,1166.0556640625,4351.83251953125,553.31640625,118.24597930908203
2020-01-20,224.40985107421875,364.88848876953125,1605.123779296875,1758.24609375,724.1763305664062,2597.48193359375,954.590576171875,405.8406677246094,486.274169921875,150.72251892089844,2778.875,457.68768310546875,112.27668762207031,1821.71826171875,589.1895751953125,2020.9918212890625,746.142578125,476.64410400390625,594.3053588867188,589.2314453125,1958.6668701171875,199.0391082763672,1864.060302734375,517.30029296875,1286.2694091796875,660.3040161132812,188.36636352539062,254.17506408691406,1611.1690673828125,1191.887939453125,1764.260986328125,538.7955322265625,7076.32568359375,724.29150390625,92.85513305664062,84.26081085205078,81.17444610595703,685.5015258789062,971.0206909179688,289.7330322265625,422.96917724609375,365.94720458984375,191.55111694335938,41.171775817871094,1902.447998046875,615.3483276367188,1165.1728515625,4333.3076171875,548.9500122070312,116.78614807128906
2020-01-21,222.13157653808594,364.79254150390625,1601.82421875,1722.1065673828125,714.6162109375,2591.9169921875,950.7562255859375,404.472412109375,489.18975830078125,152.93153381347656,2779.58984375,451.2535095214844,112.8348617553711,1801.3056640625,589.3533325195312,1991.80517578125,745.0322875976562,472.437744140625,589.3089599609375,592.9248657226562,1944.9638671875,196.97476196289062,1857.3280029296875,513.6249389648438,1290.5185546875,655.19140625,185.6798553466797,250.33460998535156,1618.3388671875,1185.289794921875,1776.21875,525.1166381835938,6936.73876953125,717.8788452148438,91.99137878417969,84.15796661376953,79.56800079345703,686.1949462890625,962.3641357421875,289.4561767578125,421.03997802734375,368.4781799316406,188.01478576660156,39.95504379272461,1903.06201171875,615.9019775390625,1153.745361328125,4348.7294921875,542.4708251953125,116.36233520507812
2020-01-22,223.76597595214844,368.2969665527344,1609.9505615234375,1692.1483154296875,709.636962890625,2574.634765625,952.0725708007812,404.82427978515625,491.8184814453125,150.16204833984375,2775.21240234375,449.5376892089844,107.11359405517578,1786.2371826171875,589.6613159179688,1995.915283203125,765.5491943359375,477.77667236328125,587.6513671875,603.5128173828125,1945.247802734375,195.48655700683594,1853.98486328125,505.6939697265625,1281.8756103515625,661.8076171875,185.36839294433594,249.02322387695312,1578.90380859375,1177.872314453125,1790.5494384765625,525.8765869140625,6778.05908203125,730.4669189453125,88.06514739990234,79.80438995361328,79.34986114501953,685.9489135742188,971.2185668945312,291.71685791015625,420.0047607421875,367.76190185546875,182.3173828125,39.862735748291016,1934.48681640625,615.7832641601562,1155.167724609375,4342.328125,528.6203002929688,115.77368927001953
2020-01-23,227.43104553222656,370.4571228027344,1661.6142578125,1689.1524658203125,719.9937744140625,2565.26171875,950.7462768554688,403.2214660644531,500.5650939941406,154.62948608398438,2781.108154296875,443.3894348144531,106.47168731689453,1826.965576171875,585.0589599609375,1978.4864501953125,780.9972534179688,484.4903564453125,589.5457763671875,606.7138671875,1970.140625,196.4467010498047,1858.683837890625,510.38482666015625,1286.124755859375,673.96630859375,185.25155639648438,249.77256774902344,1599.1690673828125,1212.5478515625,1800.9715576171875,538.130615234375,6788.982421875,730.4739990234375,89.12523651123047,80.76423645019531,80.10348510742188,683.0411376953125,975.4232177734375,298.2220153808594,423.3456115722656,375.5937194824219,185.06785583496094,40.2990837097168,1924.8662109375,608.033935546875,1181.112548828125,4390.29150390625,509.13568115234375,117.11578369140625
2020-01-24,227.57962036132812,369.4010314941406,1643.687255859375,1699.3287353515625,734.3339233398438,2572.751708984375,960.6734008789062,409.9356384277344,501.1387023925781,153.67333984375,2852.178466796875,437.3841247558594,108.25784301757812,1839.531005859375,583.7591552734375,1979.9100341796875,793.6454467773438,493.215087890625,589.4037475585938,598.0957641601562,2001.6820068359375,197.2147979736328,1873.86474609375,516.3330078125,1270.9630126953125,672.5914916992188,185.44625854492188,254.69032287597656,1636.1146240234375,1237.030029296875,1824.6546630859375,539.3179931640625,6771.26708984375,740.182373046875,90.1067886352539,81.14130401611328,78.1202392578125,680.6700439453125,989.1253051757812,299.0063171386719,421.41632080078125,367.3321228027344,183.2014617919922,40.56340789794922,1918.233642578125,622.5440673828125,1204.4091796875,4503.142578125,510.1685485839844,117.06851196289062
2020-01-27,228.3720703125,366.0406494140625,1670.627197265625,1700.802734375,737.1720581054688,2579.823486328125,953.0797729492188,406.9889831542969,491.722900390625,154.21734619140625,2835.8291015625,442.72216796875,107.92295837402344,1847.0894775390625,614.0601196289062,1995.461181640625,785.0523681640625,490.4963073730469,574.5567016601562,590.6596069335938,1991.221923828125,190.3497314453125,1862.705322265625,519.6215209960938,1227.60302734375,668.5958862304688,182.68190002441406,246.16627502441406,1611.6171875,1227.3826904296875,1812.7899169921875,549.3396606445312,6790.59716796875,735.9800415039062,88.85040283203125,80.38715362548828,76.55347442626953,673.9598388671875,981.5570678710938,291.76300048828125,421.9810485839844,365.2308654785156,178.97750854492188,38.80543899536133,1905.802001953125,625.864990234375,1190.62744140625,4536.31396484375,504.4875183105469,116.00467681884766
2020-01-28,227.72821044921875,358.07177734375,1652.6016845703125,1692.005859375,734.0849609375,2561.662841796875,960.4290161132812,411.74365234375,469.59344482421875,158.56939697265625,2842.127685546875,442.9604797363281,105.57860565185547,1874.4344482421875,614.13720703125,1994.6524658203125,780.9972534179688,488.1425476074219,579.2926025390625,594.6485595703125,2001.8443603515625,188.1894073486328,1862.0272216796875,510.8684997558594,1211.7171630859375,668.510009765625,179.6839141845703,239.09414672851562,1619.28515625,1225.60791015625,1812.83642578125,543.8302001953125,6646.45068359375,724.2633056640625,87.98663330078125,79.94149780273438,75.54200744628906,658.391845703125,977.3028564453125,290.74798583984375,426.2159118652344,363.6072082519531,172.9853973388672,37.4460563659668,1918.5406494140625,628.0394897460938,1172.186279296875,4470.4560546875,504.2057800292969,115.39002227783203
